#Interval	Step nums	Times	Abs time	Breaks	Pos nums	Pos ratio
71200	5354	0.6306538581848145	222.7658176422119	1	10149	1.8952380952380952
71400	5722	0.6689817905426025	223.43480110168457	5	10981	1.918748907915429
71600	5374	0.6312460899353027	224.06604886054993	1	10201	1.8978604651162791
71800	5594	0.6573734283447266	224.7234241962433	0	10561	1.8875781948168007
72000	6049	0.7059226036071777	225.4293487071991	3	11287	1.8656198347107438
72200	5175	0.6093418598175049	226.03869223594666	2	10047	1.9410741885625966
72400	5850	0.6841270923614502	226.72282075881958	1	11092	1.895744317210733
72600	5596	0.6550107002258301	227.37783288955688	4	10639	1.900839735572628
72800	6321	0.7377607822418213	228.1155948638916	3	11902	1.8826320784561847
73000	5800	0.6782679557800293	228.79386448860168	5	10908	1.880365454232029
73200	5408	0.6301684379577637	229.42403483390808	1	10176	1.8813089295618415
73400	5415	0.6332776546478271	230.05731391906738	4	10280	1.89807976366322
73600	5748	0.6745293140411377	230.73184537887573	4	10788	1.8765002609149417
73800	5238	0.6170508861541748	231.34889793395996	4	10160	1.9393013933956862
74000	5408	0.6380093097686768	231.98690915107727	2	10263	1.8973932334997228
74200	5920	0.6914710998535156	232.67838191986084	2	10957	1.8505320047289309
74400	5639	0.6673336029052734	233.34571743011475	1	10619	1.8828014184397164
74600	6058	0.7086312770843506	234.05435013771057	3	11343	1.8720911041425978
74800	5629	0.6606667041778564	234.71501874923706	3	10700	1.9005328596802842
75000	5432	0.641334056854248	235.35635423660278	4	10357	1.906313270752807
75200	5251	0.6299698352813721	235.9863259792328	0	10135	1.9297410510281798
